BatterHeight,PitchDescription,sz_top,sz_bot,px,pz,pz_norm
numeric,numeric,numeric,numeric,numeric,numeric,numeric
6.5,0,3.48,1.5,0.537,2.894,0.408080808
6.083333333,0,3.38,1.5,0.474,2.195,-0.260638298
6.083333333,1,3.38,1.69,0.284,3.588,1.246153846
6.166666667,0,3.35,1.716,1.831,2.555,0.026927785
6.166666667,0,3.35,1.66,2.053,0.926,-1.868639053
6.166666667,0,3.38,1.66,0.681,0.501,-2.347674419
6.083333333,1,3.354,1.708,0.772,3.092,0.681652491
5.833333333,1,3.406,1.672,-0.29,2.753,0.246828143
5.75,0,3.38,1.5,1.353,4.496,2.187234043
5.75,1,3.38,1.73,0.36,1.642,-1.106666667
5.75,1,3.322,1.677,-1.075,1.873,-0.761702128
6.25,1,3.26,1.8,-0.372,2.651,0.165753425
6.25,1,3.2,1.73,-0.489,1.587,-1.194557823
6.25,0,3.3,1.59,-1.157,2.565,0.140350877
6.25,1,3.49,1.66,0.212,1.702,-0.954098361
6.25,1,3.48,1.73,0.384,2.327,-0.317714286
6.5,1,3.53,1.79,0.085,1.659,-1.150574713
5.666666667,1,3.14,1.43,-0.011,2.283,-0.002339181
5.666666667,1,3.17,1.41,0.212,1.654,-0.722727273
5.666666667,0,3.05,1.42,-1.207,0.51,-2.116564417
5.833333333,0,3.37,1.52,0.806,2.568,0.132972973
5.833333333,0,3.37,1.52,-1.355,2.42,-0.027027027
5.666666667,1,2.86,1.41,-1.203,2.508,0.514482759
5.666666667,0,3.04,1.36,-2.799,3.057,1.020238095
5.666666667,0,3.13,1.46,-1.357,1.327,-1.159281437
6,0,3.32,1.65,-1.499,2.676,0.228742515
6,0,3.45,1.73,-1.904,2.593,0.003488372
6.166666667,1,3.385,1.661,-0.872,2.034,-0.567285383
6.166666667,0,3.34,1.54,0.797,0.791,-1.832222222
6.166666667,0,3.34,1.58,-0.084,1.324,-1.290909091
6.083333333,0,3.24,1.64,-1.363,3.994,1.9425
6.083333333,1,3.33,1.658,-1.058,1.856,-0.763157895
6.083333333,0,3.32,1.56,0.453,0.855,-1.801136364
6,0,3.168,1.445,1.25,1.812,-0.573998839
6,1,3.09,1.36,-0.402,1.848,-0.43583815
6,0,3.18,1.45,-0.563,1.674,-0.741040462
6,0,3.125,1.404,0.791,1.068,-1.390470657
6,0,3.07,1.39,-1.596,2.177,-0.063095238
6.25,1,3.48,1.54,-0.852,2.82,0.319587629
6.25,0,3.516,1.578,-0.347,1.514,-1.066047472
5.833333333,1,3.27,1.54,-0.912,2.792,0.447398844
5.666666667,0,3.19,1.46,1.209,1.531,-0.917919075
5.666666667,0,3.13,1.41,-0.171,1.403,-1.008139535
5.833333333,1,3.4,1.46,-0.893,2.57,0.144329897
5.833333333,0,3.38,1.49,0.274,2.146,-0.305820106
5.666666667,0,3.2,1.57,-0.709,1.205,-1.447852761
5.666666667,0,3.066,1.441,-0.761,1.256,-1.227692308
5.666666667,0,3.21,1.62,0.241,1.396,-1.281761006
6,0,3.45,1.72,0.418,0.785,-2.080924855
6,1,3.44,1.721,-0.469,2.724,0.166957533
6,1,3.48,1.81,-0.241,1.585,-1.269461078
6,0,3.44,1.72,0.377,1.695,-1.029069767
6.166666667,1,3.43,1.52,-0.698,2.236,-0.25026178
6.166666667,0,3.371,1.611,-1.51,3.085,0.675
6.083333333,0,3.2,1.52,-1.106,1.8,-0.666666667
6.083333333,0,3.274,1.6,-1.76,3.003,0.676224612
6.083333333,0,3.5,1.68,-2.421,2.998,0.448351648
6.083333333,0,3.27,1.6,1.118,1.556,-1.052694611
6,1,3.312,1.509,0.179,2.091,-0.354409318
6,0,3.24,1.52,-1.233,2.948,0.660465116
6,0,3.26,1.5,-1.821,3.16,0.886363636
6,0,2.98,1.39,0.712,1.37,-1.025157233
6,0,2.98,1.35,-1.242,1.632,-0.65398773
6.25,1,3.58,1.64,0.503,2.346,-0.272164948
5.833333333,1,3.12,1.62,-1.08,1.702,-0.890666667
5.666666667,1,3.22,1.5,-0.659,2.525,0.191860465
5.666666667,0,2.97,1.54,-0.252,1.644,-0.854545455
5.666666667,0,3.15,1.4,-2.148,3.409,1.296
5.666666667,1,3.27,1.41,0.543,2.959,0.665591398
5.833333333,1,3.497,1.645,-0.495,2.894,0.348812095
5.666666667,1,3.18,1.51,-0.268,1.681,-0.795209581
5.666666667,0,3.13,1.54,0.46,1.346,-1.244025157
5.666666667,1,3.11,1.468,0.462,1.831,-0.557856273
5.666666667,0,3.15,1.52,-1.603,3.012,0.830674847
5.666666667,0,3.19,1.52,0.192,1.489,-1.037125749
6,1,3.49,1.77,-1.232,2.627,-0.003488372
6,0,3.492,1.807,-1.647,2.157,-0.584569733
6,1,3.52,1.76,-1.025,1.807,-0.946590909
6.083333333,1,3.4,1.63,-1.286,2.688,0.195480226
6.083333333,0,3.33,1.61,-2.013,1.898,-0.665116279
6.083333333,0,3.36,1.63,-1.703,1.806,-0.796531792
6.25,1,3.44,1.57,-0.911,2.272,-0.249197861
6.25,0,3.575,1.733,-1.313,1.965,-0.748099891
6.25,0,3.51,1.7,-0.503,1.332,-1.406629834
5.833333333,1,3.39,1.5,0.587,2.387,-0.061375661
6.25,0,3.717,1.822,0.235,0.193,-2.719261214
6,0,3.21,1.65,-0.575,3.414,1.261538462
6,0,3.449,1.641,1.357,1.637,-1.004424779
6,0,3.482,1.726,1.421,2.321,-0.322323462
6,1,3.33,1.61,-0.145,2.474,0.004651163
6.25,0,3.898,1.938,-0.515,1.254,-1.697959184
6.166666667,0,3.5,1.61,1.104,1.479,-1.138624339
6.166666667,1,3.409,1.699,0.722,1.834,-0.842105263
6.166666667,0,3.35,1.64,-1.871,2.006,-0.571929825
6.166666667,0,3.355,1.669,1.741,2.377,-0.160142349
5.916666667,1,3.02,1.44,0.305,1.554,-0.855696203
5.916666667,0,3.27,1.58,1.522,1.809,-0.728994083
6,0,3.21,1.56,-0.708,3.558,1.421818182
6,1,3.21,1.619,0.212,2.22,-0.244500314
6.416666667,0,2.95,1.354,1.413,2.252,0.125313283
6.25,0,3.612,1.74,0.517,1.136,-1.645299145
6.25,1,3.527,1.743,-0.974,2.161,-0.531390135
6.25,0,3.468,1.714,-1.29,1.809,-0.891676169
5.916666667,1,2.847,1.331,-0.561,2.164,0.098944591
5.916666667,0,3.35,1.56,1.091,3.494,1.160893855
5.916666667,1,3.38,1.5,0.869,2.343,-0.103191489
5.916666667,0,3.303,1.649,1.174,3.189,0.862152358
5.916666667,0,3.17,1.56,-0.443,0.692,-2.07826087
6.083333333,1,3.487,1.743,1.09,2.439,-0.201834862
6.083333333,0,3.49,1.7,-1.45,2.06,-0.597765363
6.083333333,0,3.533,1.784,-0.117,4.018,1.55460263
6.166666667,0,3.764,1.834,0.553,3.312,0.531606218
6.166666667,0,3.56,1.819,0.521,1.377,-1.507754164
6.166666667,0,3.675,1.702,1.277,0.575,-2.142422707
6.166666667,1,3.63,1.7,0.796,2.905,0.248704663
6.166666667,1,3.56,1.819,0.178,1.783,-1.041355543
5.75,0,3.81,1.88,-1.496,2.687,-0.16373057
5.75,0,3.38,1.64,1.095,1.391,-1.286206897
6.333333333,0,3.54,1.83,0.614,1.151,-1.794152047
6.333333333,0,3.67,1.84,-2.215,3.449,0.758469945
6.333333333,0,3.719,1.882,1.175,0.706,-2.280348394
6.333333333,0,3.674,1.928,0.385,1.393,-1.612829324
6.25,0,3.53,1.69,-0.246,1.577,-1.122826087
6.25,0,3.528,1.782,-0.35,4.385,1.981672394
6.25,0,3.489,1.831,1.313,2.987,0.394451146
6.25,0,3.49,1.74,-1.519,2.382,-0.266285714
5.833333333,0,3.261,1.517,0.867,4.348,2.246559633
5.833333333,1,3.22,1.47,-0.706,3.282,1.070857143
5.833333333,1,3.079,1.433,-0.464,2.988,0.889428919
5.916666667,0,3.21,1.65,2.092,1.462,-1.241025641
5.916666667,0,3.212,1.649,-0.72,1.179,-1.60140755
5.916666667,1,3.124,1.653,-1.122,1.687,-0.953772944
6.083333333,0,3.4,1.63,0.579,3.66,1.293785311
6.083333333,0,3.49,1.74,0.066,3.538,1.054857143
6.083333333,0,3.487,1.741,0.84,3.547,1.068728522
6.083333333,0,3.395,1.695,0.752,1.044,-1.765882353
5.75,1,3.26,1.47,-0.77,2.628,0.293854749
5.75,0,3.153,1.59,1.721,1.795,-0.737683941
5.75,0,3.4,1.608,-1.216,2.925,0.469866071
5.75,0,3.4,1.61,0.856,1.121,-1.546368715
5.833333333,0,3.38,1.541,0.465,1.316,-1.244698206
5.833333333,1,2.983,1.51,-0.16,1.901,-0.469110659
5.833333333,0,2.85,1.47,1.443,3.42,1.826086957
5.833333333,0,2.89,1.464,0.971,3.801,2.27769986
5.916666667,1,3.255,1.511,-0.75,2.868,0.556192661
5.916666667,0,3.309,1.5,-1.476,1.414,-1.095080155
5.916666667,0,3.255,1.603,1.477,3.343,1.10653753
5.916666667,0,3.309,1.5,-0.409,3.897,1.650082919
6.083333333,1,3.443,1.743,-0.959,2.31,-0.332941176
6.166666667,1,3.56,1.819,0.92,2.521,-0.193566916
5.75,0,3.86,1.88,0.448,0.559,-2.334343434
6.25,0,3.53,1.74,0.371,3.36,0.810055866
6.25,1,3.446,1.655,-0.61,2.56,0.010608599
6.25,0,3.48,1.78,-1.222,1.484,-1.348235294
6.25,0,3.489,1.745,0.8,1.127,-1.708715596
6,0,3.31,1.61,-0.271,3.475,1.194117647
6,0,3.173,1.567,1.12,1.808,-0.699875467
6,1,3.22,1.61,0.872,2.14,-0.341614907
5.833333333,0,3.127,1.472,0.492,4.136,2.219335347
5.833333333,0,3.08,1.51,1.123,3.893,2.03566879
5.833333333,0,3.38,1.63,-0.665,2.213,-0.333714286
5.833333333,0,3.128,1.473,0.326,3.76,1.763746224
6.083333333,1,3.4,1.63,0.82,2.07,-0.502824859
6.083333333,1,3.4,1.63,1.153,2.117,-0.449717514
6.166666667,1,3.72,1.75,0.234,1.971,-0.775634518
6.166666667,1,3.675,1.747,0.246,2.168,-0.563278008
5.666666667,1,3.33,1.62,-1.062,2.73,0.298245614
5.75,1,3.35,1.68,-0.615,1.934,-0.695808383
5.75,0,3.19,1.67,0.877,0.412,-2.655263158
5.75,0,3.23,1.41,-1.552,0.861,-1.603296703
6.083333333,0,3.57,1.76,-0.654,3.991,1.46519337
6.083333333,0,3.41,1.66,-0.398,1.448,-1.242285714
6.333333333,0,3.57,1.72,0.912,2.249,-0.428108108
6.416666667,1,3.74,1.87,0.681,2.536,-0.287700535
6.416666667,0,3.73,1.74,0.553,1.528,-1.213065327
6.416666667,0,3.73,1.82,-1.307,1.954,-0.859685864
6.416666667,1,3.77,1.83,0.42,2.507,-0.302061856
6.416666667,0,3.67,1.84,1.649,3.726,1.061202186
6.166666667,1,3.47,1.81,-0.294,2.758,0.142168675
6.083333333,0,3.47,1.63,0.531,3.405,0.929347826
6.083333333,1,3.38,1.5,0.849,2.259,-0.192553191
6.083333333,0,3.45,1.64,-0.796,3.641,1.211049724
6.083333333,1,3.34,1.55,0.359,2.328,-0.130726257
6.083333333,1,3.45,1.69,0.811,2.166,-0.459090909
6.166666667,0,3.24,1.55,-0.954,0.188,-2.61183432
6.166666667,0,3.25,1.59,0.892,2.567,0.177108434
5.666666667,1,3.25,1.63,0.487,2.04,-0.49382716
5.666666667,0,3.29,1.67,-0.533,-0.143,-3.238271605
5.75,0,3.4,1.63,-0.155,1.558,-1.081355932
5.75,0,3.38,1.87,-0.036,-0.623,-4.301986755
5.75,0,3.4,1.68,-0.331,0.874,-1.937209302
6.083333333,1,3.58,1.73,0.075,3.036,0.411891892
6.333333333,0,3.57,1.72,0.694,1.062,-1.711351351
6.333333333,0,3.79,1.93,-1.554,1.636,-1.316129032
6.416666667,1,3.77,1.88,0.056,3.02,0.206349206
6.416666667,1,3.77,1.83,0.813,2.535,-0.273195876
6.416666667,0,3.77,1.78,1.183,3.43,0.658291457
6.416666667,0,3.69,1.78,-2.123,3.556,0.859685864
6.166666667,0,3.47,1.81,-0.001,1.483,-1.393975904
6.166666667,0,3.52,1.77,0.22,1.471,-1.341714286
6.166666667,0,3.52,1.76,-1.704,2.921,0.319318182
6.166666667,1,3.38,1.5,-0.404,2.119,-0.341489362
6.083333333,0,3.38,1.5,0.344,3.521,1.15
6.083333333,1,3.35,1.6,-0.309,3.372,1.025142857
6.083333333,0,3.45,1.58,-0.662,1.957,-0.596791444
6.083333333,0,3.45,1.68,0.641,4.381,2.051977401
6.083333333,1,3.45,1.58,0.801,2.243,-0.290909091
6.166666667,0,3.38,1.64,-2.951,1.531,-1.125287356
5.666666667,0,3.3,1.69,-1.428,1.721,-0.961490683
5.666666667,1,3.35,1.64,-1.248,2.648,0.178947368
5.666666667,1,3.28,1.63,-0.491,1.77,-0.83030303
5.666666667,0,3.19,1.49,-1.498,3.391,1.236470588
5.75,0,3,1.53,-1.021,3.413,1.561904762
5.75,0,3.25,1.53,-1.4,1.841,-0.638372093
5.75,1,3.25,1.63,-0.903,2.304,-0.167901235
6.416666667,0,3.67,1.62,-0.477,0.55,-2.043902439
6.416666667,1,3.77,1.83,0.212,1.916,-0.911340206
6.166666667,1,3.49,1.82,0.045,2.194,-0.552095808
6.166666667,0,3.48,1.72,-1.427,3.051,0.5125
6.083333333,0,3.47,1.59,0.641,1.795,-0.781914894
6.083333333,1,3.52,1.59,-0.185,2.265,-0.300518135
6.083333333,0,3.45,1.58,1.047,0.547,-2.104812834
6.083333333,0,3.45,1.69,-1.814,2.199,-0.421590909
6.083333333,0,3.45,1.58,1.57,1.902,-0.655614973
6.083333333,0,3.54,1.64,1.116,1.5,-1.147368421
6.166666667,0,3.34,1.58,-1.822,1.995,-0.528409091
5.666666667,0,3.19,1.49,1.686,4.212,2.202352941
5.666666667,1,3.38,1.76,0.559,2.893,0.398765432
5.666666667,0,3.19,1.49,-0.765,0.719,-1.907058824
5.75,1,3.25,1.53,0.859,3.014,0.725581395
6.083333333,1,3.59,1.77,-0.257,3.165,0.532967033
6.083333333,0,3.41,1.66,0.563,3.528,1.134857143
6.083333333,0,3.48,1.72,-1.678,1.409,-1.353409091
6.083333333,0,3.52,1.76,-1.549,2.994,0.402272727
6.083333333,0,3.41,1.66,-1.155,2.321,-0.244571429
6.416666667,0,3.72,1.83,1.738,1.947,-0.876190476
6.416666667,1,3.73,1.83,-0.422,2.502,-0.292631579
6.416666667,0,3.68,1.83,1.533,1.22,-1.659459459
6.416666667,0,3.77,1.83,0.646,0.859,-2.001030928
6.416666667,0,3.73,1.83,0.161,1.389,-1.464210526
6.166666667,1,3.38,1.5,0.056,3.05,0.64893617
6.166666667,0,3.27,1.77,-1.675,3.644,1.498666667
6.083333333,0,3.38,1.5,0.691,1.823,-0.656382979
6.083333333,0,3.25,1.68,-1.779,2.237,-0.29044586
6,1,3.38,1.5,-0.441,2.578,0.146808511
6,0,3.38,1.63,0.145,0.569,-2.212571429
5.666666667,1,3.34,1.63,-0.958,2.169,-0.369590643
5.666666667,0,3.35,1.63,-0.842,3.604,1.295348837
5.75,0,3.38,1.82,-1.062,1.516,-1.38974359
5.75,1,3.26,1.64,-0.716,2.193,-0.317283951
6.083333333,1,3.54,1.73,-0.665,2.694,0.06519337
6.083333333,0,3.48,1.76,1.843,0.441,-2.53372093
6.333333333,0,3.7,1.88,-0.595,0.9,-2.076923077
6.333333333,0,3.65,1.95,0.916,1.991,-0.951764706
6.416666667,0,3.73,1.68,0.502,1.546,-1.130731707
6.416666667,0,3.68,1.74,-1.006,2.535,-0.180412371
6.416666667,1,3.72,1.83,0.553,2.38,-0.417989418
6.416666667,1,3.53,1.67,-0.161,2.372,-0.24516129
6.166666667,1,3.51,1.95,-0.917,1.903,-1.06025641
6.166666667,0,3.42,1.81,1.221,1.632,-1.221118012
6.083333333,1,3.39,1.64,-0.252,2.117,-0.454857143
6.083333333,0,3.33,1.59,1.282,1.527,-1.072413793
6,0,3.34,1.689,-1.28,3.659,1.386432465
6,0,3.25,1.45,1.147,0.833,-1.685555556
6,0,3.312,1.762,0.267,1.034,-1.939354839
6.083333333,0,3.26,1.51,0.913,2.383,-0.002285714
6.083333333,1,3.39,1.71,-0.483,2.41,-0.166666667
6.083333333,0,3.26,1.51,1.396,2.391,0.006857143
6.083333333,0,3.26,1.51,0.774,1.609,-0.886857143
6.083333333,0,3.38,1.5,-1.727,2.153,-0.305319149
6.083333333,0,3.38,1.666,-1.538,1.602,-1.074679113
6.083333333,0,3.3,1.68,-0.143,3.413,1.139506173
6.083333333,0,3.293,1.503,-1.182,2.756,0.4
6.083333333,1,3.23,1.65,-0.894,2.783,0.434177215
6.25,1,3.866,1.843,-0.443,2.749,-0.104300544
6.25,0,3.83,1.92,1.027,1.987,-0.929842932
6.25,0,3.22,1.49,-1.143,1.059,-1.498265896
6.333333333,0,3.38,1.5,-1.327,3.753,1.396808511
6.333333333,0,3.74,1.79,-1.158,0.465,-2.358974359
6.333333333,0,3.38,1.5,-1.547,1.895,-0.579787234
6.333333333,0,3.68,1.79,-0.772,1.957,-0.823280423
6.333333333,0,3.38,1.5,0.035,1.278,-1.236170213
6.333333333,1,3.411,1.571,0.885,2.377,-0.123913043
6,0,3.462,1.543,0.797,3.421,0.957269411
6,0,3.56,1.65,0.729,3.76,1.209424084
6,0,3.38,1.5,-0.237,3.671,1.309574468
6,1,2.508,1.201,-1.041,2.784,1.422341239
6,1,3.38,1.5,0.034,2.332,-0.114893617
6.083333333,1,3.26,1.68,-1.284,1.984,-0.615189873
6.083333333,0,3.26,1.51,-1.516,1.669,-0.818285714
6.083333333,0,3.48,1.6,-0.295,3.693,1.226595745
6.083333333,0,3.38,1.5,0.548,3.581,1.213829787
6.083333333,0,3.404,1.665,-0.38,4.339,2.07533065
6.083333333,0,3.38,1.5,-1.132,1.589,-0.905319149
6.083333333,1,3.28,1.65,-0.583,1.955,-0.625766871
6.083333333,0,3.13,1.37,-0.572,1.707,-0.617045455
6.25,0,3.69,1.81,-1.388,3.266,0.54893617
6.25,0,3.22,1.49,1.08,1.687,-0.772254335
6.25,0,3.76,1.77,-0.313,2.017,-0.751758794
6.333333333,1,3.38,1.5,-0.358,3.319,0.935106383
6.333333333,0,3.72,1.86,-0.372,1.657,-1.21827957
6.333333333,0,3.711,1.753,-1.16,1.722,-1.031664964
6.333333333,1,3.72,1.79,-0.421,1.959,-0.824870466
6.083333333,1,3.38,1.5,-0.688,2.587,0.156382979
6.083333333,0,3.38,1.5,1.172,1.741,-0.743617021
6.083333333,0,3.38,1.667,-1.571,3.343,0.956800934
6.083333333,0,3.38,1.67,-1.492,1.725,-0.935672515
6,0,3.38,1.57,-0.854,4.266,1.979005525
6,1,3.35,1.53,-0.768,2.424,-0.017582418
6,0,3.12,1.45,1.682,2.215,-0.083832335
6.083333333,1,3.26,1.51,0.233,3.513,1.289142857
6.083333333,0,3.23,1.61,1.324,4.165,2.154320988
6.333333333,0,3.88,1.79,-0.905,3.812,0.93492823
6.333333333,1,3.752,1.823,-0.99,3.171,0.397615345
6.333333333,0,3.82,1.65,-1.683,2.715,-0.01843318
6.333333333,0,3.82,1.78,-1.513,2.29,-0.5
6.083333333,0,3.55,1.7,0.58,4.536,2.065945946
6,0,3.38,1.5,-0.34,3.658,1.295744681
6,0,3.286,1.502,0.861,2.292,-0.114349776
6.166666667,1,3.81,1.72,0.586,2.531,-0.223923445
6.166666667,1,3.38,1.5,0.032,2.91,0.5
6.166666667,0,3.386,1.624,-0.257,1.251,-1.42338252
6.166666667,0,3.35,1.63,0.051,-0.212,-3.141860465
6.25,1,3.322,1.581,-0.741,3.263,0.93222286
6.166666667,0,3.669,1.903,0.933,1.961,-0.934314836
5.75,1,3.371,1.575,-1.133,1.841,-0.703786192
5.75,0,3.34,1.52,1.424,4.1,1.835164835
6.166666667,1,3.804,1.854,-0.109,2.335,-0.506666667
6.166666667,0,3.542,1.683,0.274,1.756,-0.921463152
6.166666667,0,3.35,1.75,1.131,2.169,-0.47625
6.166666667,1,3.35,1.63,-0.719,3.026,0.623255814
6.166666667,0,3.35,1.63,-1.194,3.748,1.462790698
6.333333333,0,3.19,1.51,0.348,-0.479,-3.367857143
6.333333333,0,3.344,1.635,0.116,1.094,-1.633118783
6.333333333,0,3.29,1.56,-1.335,0.999,-1.648554913
6.333333333,0,3.19,1.51,-0.099,1.387,-1.146428571
5.916666667,1,3.515,1.748,0.536,2.167,-0.525749859
6,0,3.38,1.5,-0.476,1.727,-0.758510638
6,1,3.415,1.66,-1.067,3.272,0.837037037
6.166666667,1,3.525,1.924,-0.752,2.328,-0.495315428
6.166666667,0,3.58,1.91,-1.601,1.723,-1.223952096
5.75,0,3.38,1.5,0.222,1.292,-1.221276596
5.75,0,3.38,1.5,-0.599,1.254,-1.261702128
5.75,0,3.38,1.5,-1.323,2.662,0.236170213
5.75,0,3.38,1.7,0.929,2.263,-0.329761905
5.75,0,3.34,1.52,-1.458,3.231,0.88021978
6.166666667,0,3.35,1.63,-0.27,1.773,-0.83372093
6.166666667,0,3.35,1.63,-0.885,0.331,-2.510465116
6.166666667,1,3.48,1.8,-1.089,2.163,-0.567857143
6.25,0,3.613,1.817,-1.378,2.785,0.077951002
6.25,0,3.507,1.814,-1.596,1.515,-1.353219138
6.166666667,0,3.27,1.46,-0.212,3.446,1.194475138
6.166666667,0,3.415,1.664,-1.249,2.478,-0.070245574
6.166666667,1,3.27,1.46,-0.604,2.099,-0.293922652
6.25,0,3.38,1.739,-1.28,2.889,0.4015844
6.25,1,3.38,1.739,0.116,2.011,-0.66849482
6.25,1,3.38,1.739,0.493,2.692,0.161486898
5.916666667,0,3.156,1.665,-1.786,1.781,-0.844399732
5.916666667,1,3.277,1.64,-0.706,2.709,0.306047648
5.916666667,0,3.008,1.465,-1.001,1.687,-0.712248866
5.916666667,0,3.277,1.64,-1.973,0.951,-1.841783751
5.916666667,0,2.953,1.414,0.334,0.614,-2.039636127
6,0,3.45,1.55,-1.148,1.355,-1.205263158
5.916666667,0,3.22,1.54,-2.264,1.44,-1.119047619
5.916666667,1,3.357,1.656,-0.605,1.912,-0.699000588
6.166666667,1,3.38,1.5,-0.253,2.518,0.082978723
6.166666667,1,3.38,1.5,0.17,2.952,0.544680851
6,1,3.38,1.5,-0.551,2.937,0.528723404
6,0,3.38,1.5,-2.738,0.988,-1.544680851
6.25,0,3.318,1.63,-0.236,3.482,1.194312796
6.166666667,1,3.412,1.661,0.337,3.111,0.656196459
6.25,0,3.553,1.811,-1.587,1.432,-1.435132032
6.25,1,3.38,1.739,0.339,2.554,-0.00670323
5.916666667,0,3.277,1.64,-1.229,3.421,1.175931582
5.916666667,0,3.052,1.411,-1.405,0.755,-1.799512492
6,1,3.45,1.55,-1.057,2.223,-0.291578947
6,0,3.45,1.55,-0.957,4.528,2.134736842
6,0,3.45,1.55,-2.421,0.996,-1.583157895
6,1,3.45,1.55,0.502,2.269,-0.243157895
6.166666667,1,3.15,1.48,0.389,2.431,0.138922156
6.166666667,0,3.15,1.48,-1.291,0.944,-1.641916168
6.166666667,0,3.41,1.769,1.01,2.888,0.363802559
6.166666667,0,3.15,1.48,-0.749,2.204,-0.132934132
6.166666667,0,3.358,1.712,-0.66,1.481,-1.280680437
5.916666667,0,3.22,1.54,0.029,1.757,-0.741666667
5.916666667,0,3.22,1.54,0.234,1.179,-1.429761905
5.916666667,1,3.204,1.658,0.336,2.962,0.686934023
5.916666667,1,3.22,1.54,0.417,2.704,0.385714286
6.25,1,3.548,1.748,-0.686,2.555,-0.103333333
6.25,0,3.584,1.729,0.334,1.32,-1.44097035
6.25,0,3.32,1.84,0.695,1.082,-2.024324324
6.25,0,3.49,1.78,1.896,1.956,-0.794152047
6.166666667,1,3.27,1.46,-0.369,3.283,1.014364641
6.166666667,0,3.49,1.74,-1.1,3.271,0.749714286
6.25,0,3.385,1.695,0.161,1.46,-1.278106509
6.166666667,1,3.575,1.635,-0.543,2.85,0.25257732
6.166666667,0,3.43,1.64,-1.483,1.599,-1.045810056
5.916666667,0,3.27,1.64,0.094,1.291,-1.428220859
5.916666667,1,3.28,1.64,-0.541,2.902,0.53902439
5.916666667,0,3.179,1.633,0.522,4.226,2.354463131
5.916666667,1,3.22,1.54,-1.061,2.219,-0.191666667
5.916666667,1,3.34,1.7,-0.717,1.869,-0.793902439
5.916666667,0,3.346,1.702,0.242,4.264,2.116788321
5.916666667,0,3.38,1.5,0.44,1.429,-1.075531915
5.916666667,0,3.169,1.683,-0.533,3.25,1.109017497
5.916666667,0,3.267,1.371,-1.124,4.764,2.579113924
6.166666667,1,3.232,1.435,-0.399,2.99,0.730662215
6.25,0,3.598,1.737,-1.221,3.734,1.14615798
6.166666667,1,3.49,1.54,-0.9,2.346,-0.173333333
6.166666667,0,3.57,1.72,-1.031,4.061,1.530810811
6.166666667,0,3.432,1.584,-0.515,3.995,1.609307359
6.166666667,1,3.43,1.64,0.291,2.13,-0.452513966
6,0,3.679,1.594,-0.147,3.753,1.070983213
5.916666667,0,3.08,1.39,-0.557,1.687,-0.64852071
5.916666667,0,3.182,1.492,-0.931,3.844,1.783431953
5.916666667,0,3.19,1.51,-0.535,3.548,1.426190476
5.916666667,1,3.38,1.5,-0.13,2.186,-0.270212766
5.916666667,1,3.22,1.53,-0.436,1.954,-0.498224852
6.25,1,3.32,1.84,-0.369,2.765,0.25
6.25,0,3.596,1.795,0.33,0.753,-2.157134925
6.166666667,0,3.439,1.684,-0.992,2.204,-0.407407407
6.166666667,1,3.43,1.83,-0.821,3.834,1.505
6.25,1,3.485,1.633,0.591,3.116,0.601511879
6.25,0,3.38,1.74,-0.445,4.465,2.323170732
6.25,1,3.426,1.625,-0.81,2.03,-0.550249861
6.166666667,0,3.54,1.49,-1.464,4.5,1.936585366
6.166666667,1,3.43,1.64,-1.332,2.458,-0.08603352
6,0,3.727,1.639,0.543,2.008,-0.646551724
5.75,1,3.38,1.5,0.5,2.441,0.00106383
5.75,1,3.38,1.5,0.908,2.94,0.531914894
5.916666667,0,3.39,1.57,1.111,1.79,-0.758241758
5.916666667,0,3.334,1.607,0.842,1.909,-0.650260567
5.916666667,1,3.39,1.57,0.45,2.021,-0.504395604
6.25,0,3.38,1.5,0.991,2.264,-0.187234043
6.25,0,3.34,1.604,1.263,1.802,-0.771889401
6.25,0,3.38,1.5,0.287,1.399,-1.107446809
6.25,1,3.38,1.5,-0.21,2.241,-0.211702128
6.25,0,3.38,1.5,0.249,1.366,-1.142553191
6.333333333,0,3.654,1.891,1.176,0.907,-2.11627907
6.333333333,0,3.644,1.888,-2.045,2.812,0.0523918
6.333333333,1,3.49,1.7,0.67,2.756,0.179888268
6.083333333,1,3.38,1.5,0.322,2.126,-0.334042553
6.083333333,0,3.38,1.5,0.347,1.063,-1.464893617
6.333333333,0,3.38,1.5,-0.072,3.841,1.490425532
6.25,0,3.37,1.68,-0.248,1.295,-1.455621302
6.25,0,3.37,1.68,1.278,1.83,-0.822485207
6.25,0,3.37,1.68,-0.129,1.619,-1.072189349
6.25,0,3.148,1.63,-1.091,3.113,0.953886693
6.083333333,0,3.375,1.5,0.128,1.641,-0.8496
6.083333333,1,3.156,1.482,-0.024,2.035,-0.339307049
6.083333333,0,3.156,1.482,1.829,3.221,1.077658303
6.25,0,3.59,1.51,0.002,1.602,-0.911538462
6.25,0,3.59,1.51,1.121,2.7,0.144230769
5.75,1,3.294,1.611,-0.168,1.864,-0.699346405
5.916666667,0,3.187,1.57,1.216,4.573,2.714285714
5.916666667,1,3.39,1.57,-0.195,3.393,1.003296703
5.916666667,0,3.257,1.614,1.001,1.808,-0.763846622
5.916666667,0,3.39,1.57,-1.089,1.836,-0.707692308
6.25,0,3.38,1.5,0.177,3.652,1.289361702
6.25,1,3.38,1.711,0.2,2.169,-0.451168364
