BatterHeight,PitchDescription,sz_top,sz_bot,px,pz,pz_norm
numeric,numeric,numeric,numeric,numeric,numeric,numeric
5.916666667,1,3.47,1.51,-0.981,2.973,0.492857143
5.916666667,0,3.51,1.51,-0.645,4.094,1.584
6.166666667,1,3.19,1.42,1.038,2.04,-0.299435028
6.166666667,0,3.21,1.61,1.894,3.119,0.88625
6.25,0,3.66,1.76,-0.907,2.764,0.056842105
6,0,3.62,1.69,0.014,1.365,-1.336787565
6,1,3.69,1.83,0.464,2.143,-0.66344086
6,0,3.58,1.79,0.491,3.915,1.374301676
6.25,0,3.58,1.73,-1.355,2.075,-0.627027027
6.25,0,3.51,1.73,-0.035,3.797,1.32247191
6,1,3.52,1.69,0.85,1.898,-0.772677596
6,0,3.41,1.58,-0.818,0.996,-1.638251366
6,0,3.29,1.56,0.138,-0.95,-3.901734104
5.916666667,0,3.47,1.51,-1.31,2.951,0.470408163
5.916666667,0,3.44,1.51,-0.92,0.885,-1.647668394
5.916666667,0,3.33,1.51,0.661,0.841,-1.735164835
5.666666667,1,3.29,1.57,0.023,2.03,-0.465116279
5.666666667,0,3.21,1.57,-1.676,0.515,-2.286585366
6.166666667,0,3.03,1.42,0.879,3.439,1.508074534
6.166666667,0,3.19,1.53,-0.657,1.465,-1.078313253
6.25,1,3.73,1.84,0.773,1.783,-1.06031746
6,1,3.7,1.72,0.694,2.305,-0.409090909
6,0,3.58,1.65,-0.559,0.829,-1.850777202
6,0,3.58,1.65,0.334,0.757,-1.925388601
6,1,3.58,1.65,0.598,2.44,-0.18134715
6,0,3.58,1.64,1.141,2.49,-0.12371134
6.25,1,3.36,1.45,-0.503,2.436,0.032460733
6.25,0,3.4,1.6,-1.473,1.078,-1.58
6.25,0,3.24,1.65,-1.074,2.075,-0.465408805
6.25,1,3.36,1.61,-0.879,2.359,-0.144
6.25,0,3.36,1.69,1.873,2.315,-0.251497006
6.25,0,3.32,1.77,1.023,1.666,-1.134193548
6.25,0,3.32,1.7,0.397,0.94,-1.938271605
6.25,1,3.39,1.84,-0.423,1.942,-0.868387097
6.25,1,3.36,1.78,0.343,1.831,-0.935443038
6,0,3.41,1.56,-1.963,2.081,-0.436756757
6,0,3.41,1.56,1.567,4.005,1.643243243
6,1,3.41,1.66,0.649,3.255,0.822857143
5.916666667,0,3.55,1.51,-0.577,3.922,1.364705882
5.666666667,0,3.14,1.54,-0.425,3.289,1.18625
5.666666667,0,3.14,1.46,0.329,3.422,1.335714286
5.666666667,0,3.14,1.46,1.12,3.303,1.194047619
6.166666667,0,3.19,1.42,1.743,2.92,0.694915254
6.166666667,0,3.14,1.53,-0.082,1.162,-1.457142857
6.166666667,0,3.06,1.54,1.042,1.572,-0.957894737
6.166666667,1,2.99,1.42,-0.099,1.71,-0.630573248
6.166666667,0,3.19,1.53,-0.694,2.04,-0.385542169
6.25,0,3.39,1.72,-0.553,5.03,2.964071856
6.25,1,3.47,1.84,0.038,2.533,-0.149693252
6.25,0,3.4,1.76,-0.18,3.708,1.375609756
6,1,3.32,1.65,0.715,2.51,0.02994012
6,0,3.58,1.65,-0.591,4.038,1.474611399
6.25,0,3.44,1.68,1.315,2.614,0.061363636
6.25,0,3.4,1.65,1.005,4.747,2.539428571
6.25,1,3.36,1.64,-0.962,2.72,0.255813953
5.75,0,3.52,1.51,-0.821,2.239,-0.274626866
5.75,1,3.44,1.57,-0.09,2.813,0.329411765
5.75,0,3.32,1.58,1.06,1.883,-0.651724138
6.083333333,1,3.44,1.62,-0.549,2.33,-0.21978022
6.083333333,0,3.51,1.81,2.019,2.345,-0.370588235
6.083333333,1,3.59,1.65,-0.883,2.388,-0.239175258
6.333333333,0,3.53,1.82,-1.209,3.776,1.287719298
6.333333333,0,3.74,2,-0.212,1.11,-2.022988506
6.333333333,1,3.71,1.87,-0.422,2.852,0.067391304
6.333333333,0,3.78,2,-0.654,1.735,-1.297752809
6.333333333,0,3.69,1.99,0.465,1.034,-2.124705882
5.916666667,0,3.61,1.7,-0.171,1.586,-1.119371728
5.916666667,1,3.48,1.62,-0.77,3.18,0.677419355
6.25,1,3.39,1.6,0.129,2.243,-0.281564246
6.25,0,3.47,1.65,0.439,1.42,-1.252747253
6.166666667,0,3.62,1.97,-1.592,3.169,0.453333333
6.166666667,1,3.5,1.89,0.15,1.94,-0.937888199
6.166666667,0,3.46,1.75,-1.953,3.887,1.499415205
6.166666667,1,3.43,1.63,-0.971,2.022,-0.564444444
5.75,1,3.59,1.75,-0.73,2.684,0.015217391
5.75,0,3.36,1.48,0.266,2.949,0.562765957
6.083333333,1,3.44,1.64,-0.819,2.914,0.415555556
6.083333333,0,3.63,1.64,-0.039,1.821,-0.818090452
6.083333333,0,3.65,1.74,-1.581,2.516,-0.187434555
6.083333333,1,3.61,1.73,0.638,2.119,-0.586170213
6.083333333,0,3.6,1.82,-1.288,1.172,-1.728089888
6.083333333,0,3.5,1.67,-0.397,1.184,-1.531147541
5.916666667,0,3.57,1.77,-1.855,2.76,0.1
5.916666667,1,3.58,1.67,-1.296,2.902,0.290052356
6.25,1,3.4,1.66,-0.813,2.11,-0.482758621
6.25,0,3.49,1.58,0.046,3.436,0.943455497
6.25,1,3.4,1.55,-0.63,2.152,-0.349189189
6.166666667,1,3.53,1.92,-0.75,2.579,-0.18136646
6.166666667,0,3.54,1.81,0.103,0.336,-2.704046243
6.166666667,0,3.53,1.85,-1.978,3.723,1.229761905
6.166666667,1,3.52,1.68,-0.365,1.833,-0.833695652
5.833333333,1,3.16,1.54,0.513,2.942,0.730864198
5.75,1,3.52,1.61,0.134,2.247,-0.332984293
5.75,0,3.33,1.62,1.474,0.828,-1.926315789
5.75,0,3.28,1.61,-0.406,3.7,1.502994012
6,0,3.32,1.57,-1.44,3.164,0.821714286
6.25,0,3.47,1.87,1.348,2.389,-0.35125
6.5,1,3.63,1.92,-0.125,2.906,0.153216374
6.5,0,3.52,1.92,-2.423,2.162,-0.6975
6.5,1,3.48,1.84,0.455,2.508,-0.185365854
6.5,0,3.558,1.88,-0.603,2.563,-0.185935638
6.166666667,1,3.36,1.62,-0.395,2.308,-0.209195402
6.166666667,0,3.36,1.72,1.28,2.605,0.079268293
5.75,1,3.18,1.54,-0.469,2.705,0.420731707
5.75,0,3.18,1.58,-0.47,1.047,-1.66625
5.75,1,3.07,1.43,-0.469,1.823,-0.520731707
5.75,0,3,1.36,-1.896,2.951,0.940243902
5.75,0,3.07,1.5,-1.531,2.548,0.335031847
5.75,0,3.03,1.61,-1.31,2.962,0.904225352
6.166666667,1,3.35,1.65,0.822,1.971,-0.622352941
6.166666667,0,3.4,1.84,0.817,2.724,0.133333333
6.166666667,1,3.36,1.69,0.889,2.586,0.073053892
6.166666667,0,3.32,1.76,1.511,1.7,-1.076923077
6.166666667,1,3.43,1.57,-0.341,2.307,-0.207526882
6,1,3.18,1.69,-0.722,2.071,-0.488590604
6,0,3.26,1.69,-1.616,3.452,1.244585987
6,0,3.26,1.58,-1.177,2.781,0.429761905
6,0,3.22,1.51,-1.17,2.149,-0.252631579
6,0,3.22,1.69,-0.285,1.153,-1.701960784
6,1,3.07,1.54,0.358,1.703,-0.786928105
6.25,0,3.47,1.62,1.175,2.356,-0.204324324
6.25,0,3.51,1.83,0.37,0.858,-2.157142857
6.25,0,3.47,1.76,2.105,1.869,-0.87251462
6.25,0,3.58,1.76,1.396,1.419,-1.374725275
5.833333333,1,3.66,1.7,-0.778,3.24,0.571428571
5.833333333,0,3.71,1.65,-1.538,3.935,1.218446602
6,1,3.57,1.82,0.136,2.22,-0.542857143
6,0,3.62,1.82,-0.903,0.378,-2.602222222
6,0,3.52,1.86,-1.447,3.341,0.784337349
6.166666667,1,3.72,1.7,0.07,3.102,0.388118812
6.166666667,0,3.62,1.66,-0.65,4.163,1.554081633
6.166666667,0,3.67,1.71,0.015,4.407,1.752040816
6.166666667,0,3.62,1.66,0.803,2.458,-0.185714286
6.166666667,0,3.48,1.66,-0.537,3.606,1.138461538
6.166666667,0,3.65,1.81,-1.271,1.813,-0.99673913
6.166666667,0,3.57,1.74,-0.278,3.73,1.174863388
6.166666667,0,3.65,1.74,-0.002,3.666,1.016753927
6.166666667,0,3.62,1.74,0.431,1.719,-1.022340426
6,0,3.47,1.61,0.501,3.589,1.127956989
6,1,3.37,1.56,-0.134,2.405,-0.066298343
5.916666667,0,3.38,1.67,0.667,1.552,-1.138011696
5.916666667,0,2.39,1.32,-0.709,4.238,4.454205607
5.833333333,0,3.28,1.77,-0.155,1.329,-1.58410596
5.833333333,1,3.18,1.71,-0.371,2.767,0.438095238
5.833333333,0,3.21,1.71,0.672,1.645,-1.086666667
5.833333333,0,3.23,1.77,-1.272,4.131,2.234246575
5.833333333,1,3.18,1.76,-0.04,1.968,-0.707042254
5.833333333,0,3.63,1.63,1.242,2.929,0.299
5.833333333,0,3.58,1.68,-0.145,0.595,-2.142105263
5.833333333,0,3.64,1.63,1.566,0.739,-1.886567164
5.833333333,1,3.39,1.7,-0.089,2.424,-0.143195266
5.833333333,0,3.15,1.75,-2.632,2.2,-0.357142857
5.833333333,0,3.4,1.51,0.865,3.204,0.792592593
5.833333333,1,3.29,1.54,-0.925,1.951,-0.530285714
5.833333333,1,3.442,1.646,-1.454,1.772,-0.859688196
5.833333333,0,3.48,1.6,-0.195,1.288,-1.331914894
6,0,3.53,1.75,-0.061,3.951,1.473033708
6,0,3.58,1.78,-1.793,3.239,0.621111111
6.166666667,0,3.63,1.66,1.266,2.104,-0.549238579
6.166666667,1,3.67,1.67,-0.278,2.159,-0.511
6.166666667,1,3.53,1.65,0.56,3.153,0.59893617
6.166666667,0,3.49,1.64,0.5,0.885,-1.816216216
6.166666667,1,3.6,1.61,-0.904,2.697,0.092462312
6.166666667,1,3.576,1.67,-1.167,2.673,0.052465897
6.166666667,0,3.53,1.67,-0.139,0.857,-1.874193548
6,1,3.28,1.51,0.205,2.778,0.432768362
6,0,3.23,1.38,0.122,4.943,2.851891892
6.166666667,1,3.46,1.69,0.221,2.152,-0.477966102
6,1,3.29,1.54,-0.448,2.989,0.656
6,1,3.3,1.56,-0.311,2.365,-0.074712644
6,1,3.35,1.6,0.264,2.919,0.507428571
6,0,3.55,1.79,-1.085,0.955,-1.948863636
6,0,3.51,1.81,-0.557,1.395,-1.488235294
6,1,3.41,1.77,0.022,1.918,-0.819512195
6,0,3.51,1.88,0.706,1.666,-1.262576687
6,0,3.38,1.54,-1.021,3.066,0.658695652
6,1,3.27,1.46,-0.551,1.834,-0.586740331
6,0,3.26,1.46,1.833,1.99,-0.411111111
6.166666667,1,3.43,1.65,-0.315,3.117,0.648314607
6.166666667,0,3.36,1.68,1.491,3.066,0.65
6.166666667,1,3.47,1.71,0.744,2.733,0.1625
6,0,3.35,1.64,0.327,3.685,1.391812865
6,0,3.29,1.51,-0.997,3.444,1.173033708
6,1,3.32,1.57,0.295,1.818,-0.716571429
6,0,3.41,1.57,-0.829,3.624,1.232608696
6,0,3.39,1.64,0.267,3.604,1.244571429
6,1,3.41,1.63,0.208,2.393,-0.142696629
5.833333333,1,3.39,1.6,-0.503,1.939,-0.62122905
5.833333333,0,3.49,1.63,1.085,2.358,-0.217204301
5.833333333,1,3.45,1.56,0.171,2.988,0.511111111
6,0,3.55,1.87,-1.099,3.334,0.742857143
6,0,3.46,1.81,-1.083,1.25,-1.678787879
6,1,3.51,1.75,-0.794,1.96,-0.761363636
6.166666667,1,3.52,1.62,-0.539,2.765,0.205263158
6.166666667,0,3.44,1.63,1.689,1.459,-1.188950276
6.166666667,1,3.43,1.66,0.395,2.67,0.141242938
6.166666667,0,3.41,1.66,1.539,-0.412,-3.368
6.166666667,0,3.43,1.66,1.043,3.631,1.227118644
6.166666667,1,3.54,1.63,0.28,2.707,0.127748691
5.916666667,0,3.98,1.82,-0.593,1.828,-0.992592593
5.916666667,1,3.37,1.64,0.748,2.053,-0.522543353
5.916666667,0,3.39,1.63,1.893,1.479,-1.171590909
5.916666667,0,3.39,1.62,-1.416,2.219,-0.323163842
6,1,3.53,1.83,1,2.408,-0.32
6,0,3.34,1.73,0.952,1.487,-1.301863354
6,0,3.34,1.64,1.298,1.675,-0.958823529
6,0,3.41,1.73,2.073,2.024,-0.65
6.083333333,0,3.24,1.61,1.013,1.573,-1.045398773
6.083333333,1,3.165,1.597,1.064,1.934,-0.570153061
5.916666667,0,3.24,1.6,0.06,3.76,1.634146341
5.916666667,1,3.24,1.57,0.231,1.963,-0.529341317
6.25,0,3.69,1.86,0.814,1.092,-1.839344262
6.25,0,3.6,1.86,1.089,1.527,-1.382758621
6.25,0,3.57,1.7,-1.424,2.747,0.119786096
6.166666667,1,3.5,1.79,-0.126,3.216,0.667836257
6.166666667,1,3.44,1.54,0.585,1.852,-0.671578947
6,0,3.54,1.83,0.898,1.794,-1.042105263
6,0,3.53,1.83,0.548,1.03,-1.941176471
6,1,3.53,1.86,0.028,2.995,0.359281437
6,0,3.53,1.83,1.025,2.513,-0.196470588
6,0,3.5,1.64,1.284,1.754,-0.877419355
5.916666667,0,3.42,1.69,-0.38,1.282,-1.471676301
5.916666667,1,3.41,1.68,-0.152,2.275,-0.312138728
6,0,3.441,1.73,0.297,1.811,-0.905318527
6,0,3.44,1.7,1.307,1.766,-0.924137931
5.916666667,0,3.187,1.6,-0.104,1.775,-0.779458097
5.916666667,0,3.18,1.65,0.553,1.331,-1.416993464
5.916666667,0,3.15,1.54,0.994,1.501,-1.048447205
5.916666667,0,3.25,1.64,-0.801,1.188,-1.561490683
6.166666667,0,3.68,1.79,-0.268,1.401,-1.411640212
6.166666667,1,3.69,1.75,-0.908,2.354,-0.377319588
6.166666667,0,3.62,1.76,1.604,1.562,-1.212903226
6.25,0,3.58,1.72,-1.44,3.774,1.208602151
6.25,0,3.55,1.84,-2.225,2.748,0.061988304
6.25,0,3.74,1.75,-2.123,2.221,-0.526633166
6.166666667,0,3.23,1.65,1.825,2.185,-0.32278481
6.166666667,0,3.36,1.62,1.326,1.147,-1.543678161
6,1,3.49,1.66,0.456,2.393,-0.198907104
5.916666667,0,3.28,1.9,-0.913,1.634,-1.385507246
5.916666667,0,3.51,1.77,0.806,1.99,-0.747126437
6,0,3.41,1.61,-1.213,3.334,0.915555556
6,0,3.41,1.67,1.147,1.418,-1.289655172
6,1,3.38,1.74,0.813,2.166,-0.480487805
6,0,3.34,1.71,2.136,1.994,-0.651533742
5.916666667,0,3.15,1.61,1.115,1.995,-0.5
5.916666667,0,3.05,1.57,1.094,1.248,-1.435135135
5.916666667,0,3.22,1.67,0.908,1.701,-0.96
6.166666667,1,3.63,1.79,-0.737,2.628,-0.089130435
6.166666667,1,3.65,1.72,-0.545,2.232,-0.469430052
6.166666667,0,3.46,1.73,-0.691,0.94,-1.913294798
5.916666667,0,3.59,1.89,-0.984,2.854,0.134117647
5.916666667,0,3.41,1.71,1.526,1.528,-1.214117647
6,1,3.425,1.687,1.236,2.198,-0.411967779
5.916666667,1,3.22,1.58,0.988,2.639,0.291463415
6.166666667,0,3.63,1.88,-1.26,4.409,1.890285714
6.166666667,0,3.59,1.76,0.373,1.141,-1.676502732
6.25,0,3.63,1.77,-0.197,1.674,-1.103225806
6.25,0,3.47,1.74,1.089,2.957,0.406936416
6.25,0,3.47,1.71,-0.309,4.448,2.111363636
6.166666667,0,3.47,1.61,-0.677,1.717,-0.884946237
6.166666667,1,3.38,1.58,0.326,1.983,-0.552222222
6.166666667,0,3.38,1.55,0.003,0.701,-1.927868852
6.166666667,0,3.37,1.63,-0.64,1.522,-1.124137931
6.166666667,1,3.69,1.88,-0.942,2.342,-0.489502762
6.166666667,0,3.66,1.69,-1.241,1.952,-0.734010152
6.166666667,0,3.59,1.78,1.406,1.699,-1.089502762
6.166666667,0,3.75,1.94,-2.152,3.979,1.253038674
6.166666667,1,3.72,1.85,-0.887,2.898,0.120855615
5.916666667,0,3.59,1.73,0.246,1.633,-1.104301075
5.916666667,0,3.52,1.66,-1.024,4.855,2.435483871
5.916666667,0,3.47,1.64,2.413,0.967,-1.735519126
5.916666667,0,3.32,1.62,-0.125,1.203,-1.490588235
6,1,3.48,1.71,1.063,2.325,-0.305084746
6.083333333,0,3.28,1.74,-0.952,2.398,-0.145454545
6.083333333,1,3.22,1.64,0.521,2.568,0.174683544
5.916666667,1,3.22,1.52,0.33,3.164,0.934117647
5.916666667,0,3.18,1.54,-0.545,1.879,-0.586585366
6.166666667,0,3.5,1.76,-1.705,2.419,-0.242528736
6.166666667,0,3.53,1.86,-2.215,1.719,-1.168862275
6.166666667,0,3.53,1.76,-1.803,2.84,0.220338983
6.166666667,1,3.59,1.79,-0.168,2.853,0.181111111
6.166666667,1,3.43,1.79,0.505,2.878,0.326829268
5.666666667,1,3.51,1.68,-0.831,3.327,0.8
5.666666667,0,3.48,1.62,0.9,2.694,0.15483871
5.666666667,0,3.54,1.56,-2.594,2.704,0.155555556
5.833333333,1,3.42,1.5,0.894,2.386,-0.077083333
5.833333333,0,3.45,1.5,1.598,2.031,-0.455384615
5.833333333,0,3.39,1.47,1.272,2.95,0.541666667
5.833333333,1,3.39,1.47,0.568,2.519,0.092708333
6.166666667,1,3.71,1.65,0.405,2.364,-0.306796117
6,1,3.52,1.56,0.35,2.973,0.441836735
6.166666667,0,3.73,1.78,0.993,1.682,-1.100512821
6.25,0,3.97,1.81,1.886,2.126,-0.707407407
6.25,1,3.93,1.91,0.684,2.692,-0.225742574
6.25,1,3.901,1.882,1.131,3.027,0.134224864
6.166666667,0,3.69,1.73,-1.152,3.078,0.375510204
6.166666667,1,3.72,1.73,0.586,2.618,-0.107537688
5.916666667,1,3.31,1.58,-0.789,2.59,0.167630058
6.25,1,3.68,1.82,-0.693,1.863,-0.953763441
5.833333333,1,3.35,1.35,1.169,2.363,0.013
5.833333333,1,3.33,1.4,0.018,2.96,0.616580311
5.833333333,0,3.24,1.4,-1.629,2.332,0.013043478
6.166666667,1,3.68,1.59,0.269,2.119,-0.493779904
6.166666667,0,3.68,1.69,-1.69,2.459,-0.227135678
6,1,3.65,1.53,1.087,2.257,-0.314150943
6,0,3.69,1.73,-0.884,2.719,0.009183673
6,0,3.62,1.57,1.234,1.441,-1.125853659
6,0,3.62,1.6,-1.135,1.722,-0.879207921
6.166666667,0,3.56,1.72,0.896,2.934,0.319565217
6.166666667,1,3.68,1.79,0.021,1.918,-0.864550265
6.166666667,0,3.72,1.79,2.211,1.414,-1.389637306
6.166666667,0,3.62,1.72,-1.036,1.604,-1.122105263
6.25,0,3.91,1.76,1.118,1.665,-1.088372093
6.166666667,0,3.67,1.63,1.069,2.134,-0.505882353
6.166666667,0,3.72,1.63,1.511,1.883,-0.757894737
6.25,1,3.48,1.63,0.771,2.19,-0.394594595
6.25,0,3.39,1.57,-1.483,2.185,-0.324175824
6.25,0,3.46,1.57,1.431,2.042,-0.500529101
5.666666667,1,3.54,1.68,-0.64,3.134,0.56344086
5.666666667,0,3.51,1.53,-2.205,3.901,1.394949495
6,0,3.64,1.58,1.397,2.342,-0.260194175
6,1,3.603,1.55,1.106,2.211,-0.356064296
6,0,3.61,1.55,-0.304,1.18,-1.359223301
6,1,3.57,1.52,-0.79,2.593,0.046829268
6,0,3.63,1.55,2.151,2.52,-0.067307692
6,0,3.57,1.52,1.54,1.135,-1.375609756
6.166666667,1,3.414,1.59,-1.354,1.989,-0.5625
6.166666667,0,3.51,1.69,-1.406,2.575,-0.027472527
6.25,0,3.87,1.76,-1.537,2.464,-0.332701422
5.916666667,0,3.21,1.49,-0.059,1.096,-1.458139535
5.916666667,0,3.15,1.48,-0.085,3.438,1.34491018
5.916666667,0,3.25,1.48,-3.425,3.672,1.476836158
5.916666667,0,3.18,1.489,0.352,1.602,-0.866351271
5.666666667,0,3.55,1.66,1.256,1.698,-0.95978836
6.166666667,0,3.57,1.64,1.384,2.386,-0.226943005
6,0,3.56,1.47,1.057,3.412,0.858373206
6,0,3.49,1.44,0.96,1.205,-1.229268293
5.916666667,0,3.47,1.51,0.321,2.954,0.473469388
5.916666667,0,2.97,1.18,-1.767,2.618,0.606703911
5.916666667,0,3.42,1.41,-1.36,3.047,0.628855721
5.916666667,1,3.47,1.53,-0.92,1.795,-0.726804124
5.916666667,1,3.37,1.55,0.273,2.5,0.043956044
5.75,0,3.37,1.62,0.01,1.299,-1.366857143
5.75,1,2.962,1.478,-1.02,2.746,0.708894879
5.75,0,3.35,1.63,1.829,-0.205,-3.13372093
5.75,0,3.33,1.68,1.276,2.689,0.223030303
6,0,3.48,1.71,-0.683,3.029,0.49039548
6.083333333,0,3.51,1.63,1.205,2.918,0.370212766
6.083333333,1,3.58,1.67,0.576,1.872,-0.788481675
6.083333333,0,3.44,1.72,1.782,0.489,-2.431395349
6.083333333,1,3.45,1.59,0.897,2.757,0.25483871
6.083333333,0,3.47,1.63,1.138,1.79,-0.826086957
6.25,0,3.71,1.81,-1.507,2.405,-0.373684211
6.25,1,3.72,1.86,-0.692,2.15,-0.688172043
6.166666667,1,3.6,1.64,-0.181,1.998,-0.634693878
6.166666667,1,3.65,1.73,-0.15,1.7,-1.03125
6,0,3.65,1.85,-0.558,3.245,0.55
6.083333333,0,3.56,1.72,1.747,3.092,0.491304348
6.083333333,0,3.52,1.69,1.717,2.07,-0.584699454
6.083333333,0,3.47,1.68,1.194,2.864,0.322905028
5.916666667,0,3.53,1.68,-1.331,1.452,-1.246486486
5.916666667,1,3.37,1.49,-0.851,2.05,-0.404255319
5.916666667,0,3.24,1.47,-0.514,4.976,2.961581921
5.916666667,1,3.29,1.59,-0.763,1.472,-1.138823529
5.75,1,3.3,1.66,-0.69,2.098,-0.465853659
6,1,3.27,1.64,-0.674,1.902,-0.678527607
6.083333333,0,3.47,1.56,0.699,0.847,-1.746596859
6.083333333,1,3.49,1.65,0.522,1.769,-0.870652174
6.166666667,0,3.5,1.68,0.913,3.185,0.653846154
6.166666667,0,3.39,1.66,0.034,1.526,-1.154913295
6.166666667,1,3.45,1.69,0.247,1.698,-0.990909091
6.166666667,0,3.51,1.67,-0.058,1.411,-1.281521739
6.25,0,3.63,1.88,-1.689,2.628,-0.145142857
6.166666667,1,3.75,1.586,0.476,1.479,-1.098890943
6.083333333,1,3.97,1.92,0.73,2.833,-0.109268293
5.916666667,1,2.78,1.44,-0.87,1.542,-0.847761194
5.75,0,3.29,1.66,-1.203,2.41,-0.079754601
5.75,0,3.34,1.63,-1.375,2.659,0.203508772
5.75,0,3.33,1.66,1.128,1.88,-0.736526946
6,0,3.38,1.64,-0.821,3.261,0.863218391
6,1,3.44,1.74,-0.909,2.632,0.049411765
6,0,3.39,1.68,1.514,2.187,-0.407017544
6,0,3.4,1.74,-1.245,2.096,-0.571084337
6.166666667,1,3.46,1.66,0.898,2.095,-0.516666667
6.25,0,3.69,1.77,0.91,2.88,0.15625
6.166666667,0,3.67,1.76,1.44,2.089,-0.655497382
6.166666667,0,3.78,1.95,-1.667,2.282,-0.63715847
6,0,3.61,1.85,0.599,1.601,-1.282954545
6,0,3.65,1.79,0.574,1.362,-1.460215054
6,1,3.47,1.78,0.707,1.811,-0.963313609
6,0,3.57,1.77,-0.198,1.465,-1.338888889
5.916666667,1,3.54,1.54,0.829,1.557,-0.983
5.916666667,0,3.21,1.46,-1.379,0.878,-1.665142857
5.916666667,0,3.27,1.55,-0.336,0.872,-1.788372093
5.916666667,0,3.19,1.5,-1.274,0.472,-2.216568047
5.75,1,3.31,1.74,1.101,1.968,-0.70955414
5.75,0,3.24,1.67,1.337,2.381,-0.094267516
5.75,0,3.25,1.62,1.256,1.027,-1.727607362
5.833333333,0,3.29,1.71,1.246,1.054,-1.830379747
6,1,3.38,1.62,-0.632,1.604,-1.018181818
6,0,3.65,1.75,-1.273,2.868,0.176842105
6,0,3.6,1.75,0.468,1.353,-1.429189189
6,0,3.65,1.71,0.333,1.492,-1.224742268
6.25,1,3.71,1.94,-0.598,2.007,-0.924293785
6.25,0,3.71,1.94,-1.924,2.339,-0.549152542
6.25,0,3.81,1.87,0.877,2.291,-0.565979381
6.166666667,0,3.7,1.94,1.385,1.299,-1.728409091
6.25,0,3.7,1.94,0.835,0.778,-2.320454545
6.25,0,3.7,2.02,-1.556,4.516,1.971428571
6.25,1,3.7,2.02,0.458,2.622,-0.283333333
6.25,1,3.61,1.98,0.534,2.977,0.223312883
5.916666667,0,3.31,1.64,-0.921,3.743,1.518562874
5.75,1,2.98,1.47,0.702,2.81,0.774834437
5.833333333,0,3.16,1.449,-0.242,1.802,-0.587375804
5.833333333,0,3.21,1.62,0.564,1.131,-1.61509434
5.833333333,0,3.16,1.53,1.47,1.744,-0.737423313
6.166666667,0,3.72,1.86,1.266,1.626,-1.251612903
6.166666667,0,3.72,1.86,1.054,1.115,-1.801075269
6,0,3.66,1.8,0.982,1.888,-0.905376344
6,0,3.75,1.71,-1.351,2.684,-0.045098039
6.25,0,3.76,1.91,0.616,0.723,-2.283243243
6.25,1,3.852,1.861,-0.357,1.85,-1.011049724
6.25,1,3.81,1.91,-0.246,1.995,-0.910526316
6.25,0,3.54,1.64,-0.154,4.526,2.037894737
6.25,1,3.49,1.64,0.458,2.498,-0.072432432
6.166666667,1,3.61,1.89,0.348,2.398,-0.409302326
6.166666667,0,3.52,1.85,0.298,5.036,2.815568862
6.166666667,1,3.52,1.85,-0.718,2.028,-0.786826347
6.25,0,3.93,2.03,-1.28,3.225,0.257894737
5.916666667,1,3.4,1.73,0.022,1.853,-0.852694611
5.916666667,1,3.45,1.68,-0.353,1.773,-0.894915254
5.916666667,0,3.45,1.73,1.22,3.308,0.834883721
5.75,0,3.17,1.62,-0.571,1.436,-1.237419355
6.25,0,3.86,2.05,1.896,1.442,-1.671823204
6.25,0,3.9,2,1.267,1.477,-1.550526316
6.25,0,3.86,2,1.074,2.08,-0.913978495
6.25,0,3.77,1.91,-0.402,0.886,-2.101075269
6.25,0,3.64,1.78,1.154,2.333,-0.405376344
6.25,0,3.5,1.65,-0.762,2.329,-0.265945946
6.166666667,0,3.48,1.85,1.963,3.171,0.620858896
6.166666667,0,3.53,1.72,0.532,1.299,-1.46519337
6.25,1,3.93,2.12,-0.982,2.64,-0.425414365
6.25,0,3.66,1.99,-0.015,1.213,-1.930538922
6.25,0,3.66,1.94,1.357,0.83,-2.290697674
5.75,1,2.99,1.45,0.624,2.206,-0.018181818
5.75,1,3.17,1.72,-0.188,2.193,-0.347586207
5.833333333,1,3.26,1.54,-0.741,2.945,0.63372093
5.833333333,0,3.17,1.58,1.416,1.506,-1.093081761
5.833333333,0,3.17,1.5,-1.311,3.316,1.174850299
6,0,3.62,1.62,-1.109,2.536,-0.084
6,0,3.57,1.72,1.692,1.206,-1.555675676
6.25,0,3.72,2.05,1.516,1.696,-1.423952096
6.25,1,3.81,2,-0.181,2.629,-0.304972376
6.25,1,3.68,1.91,-0.562,2.164,-0.71299435
6.25,1,3.68,1.91,-0.851,2.607,-0.212429379
6.25,1,3.68,1.78,0.192,2.705,-0.026315789
6.25,1,3.55,1.65,0.002,2.354,-0.258947368
6.25,0,3.59,1.83,1.304,2.148,-0.638636364
6.25,0,3.59,1.729,0.702,2.127,-0.572272972
6.166666667,1,3.66,1.94,-0.131,2.541,-0.301162791
6.166666667,0,3.62,1.85,1.197,1.393,-1.516384181
6.166666667,0,3.75,1.94,-0.651,4.228,1.528176796
6.25,1,3.89,2.12,0.132,2.616,-0.439548023
6.083333333,0,3.42,1.59,0.861,4.016,1.65136612
6.416666667,1,3.97,1.95,1.186,2.567,-0.389108911
6.416666667,0,3.94,1.95,1.399,2.035,-0.914572864
6.25,0,3.65,2.02,-1.053,3.41,0.705521472
6.166666667,0,3.49,1.62,-1.429,2.186,-0.394652406
6.166666667,0,3.42,1.75,0.509,1.694,-1.067065868
