BatterHeight,PitchDescription,sz_top,sz_bot,px,pz,pz_norm
numeric,numeric,numeric,numeric,numeric,numeric,numeric
5.916666667,0,3.26,1.65,0.099,3.377,1.145341615
5.916666667,0,3.13,1.47,1.046,2.633,0.401204819
5.916666667,1,3.255,1.749,0.722,3.28,1.033200531
5.916666667,1,3.59,1.83,-0.484,3.356,0.734090909
5.916666667,1,3.38,1.5,-1.028,2.358,-0.087234043
6.083333333,1,2.9,1.5,-0.902,2.848,0.925714286
6.083333333,0,3.09,1.75,1.373,3.18,1.134328358
5.75,0,3.565,1.778,0.687,3.917,1.393956351
5.75,1,3.04,1.5,0.425,2.205,-0.084415584
6,0,3.49,1.69,0.187,3.615,1.138888889
6.083333333,1,3.56,1.87,0.401,2.541,-0.20591716
6.083333333,0,3.46,1.92,-0.781,3.621,1.209090909
6.083333333,0,3.471,1.88,1.36,3.01,0.420490258
6.083333333,0,3.51,1.87,-1.383,2.542,-0.180487805
6.083333333,0,3.12,1.53,-1.173,3.797,1.851572327
5.916666667,1,3.429,1.677,-0.615,2.287,-0.303652968
5.916666667,1,3.13,1.47,-0.243,2.563,0.31686747
5.916666667,1,3.246,1.5,0.711,2.766,0.450171821
5.916666667,0,3.537,1.832,1.011,2.918,0.273900293
6.083333333,0,3.13,1.74,1.283,3.342,1.305035971
5.75,0,3.582,1.829,-0.849,3.95,1.419851683
5.75,0,3.58,1.82,-2.561,2.852,0.172727273
5.75,1,3.04,1.5,-0.609,2.353,0.107792208
6.083333333,0,3.12,1.53,1.785,3.369,1.313207547
5.916666667,0,3.43,1.68,0.969,1.621,-1.067428571
5.916666667,1,2.98,1.5,0.073,2.652,0.556756757
6.333333333,1,3.654,2.108,-0.533,2.698,-0.236739974
6.333333333,1,3.36,1.73,0.571,2.415,-0.159509202
6.333333333,0,3.6,1.96,0.133,5.429,3.230487805
6.333333333,0,3.655,2.014,1.061,3.755,1.121876904
6,1,3.217,1.76,-0.871,3.491,1.376115305
6,0,3.014,1.5,1.029,2.814,0.735799207
6,0,3.22,1.61,-0.868,3.532,1.38757764
6,0,3.014,1.5,1.183,4.115,2.454425363
5.916666667,1,3.13,1.47,-0.107,3.352,1.26746988
5.916666667,0,3.246,1.5,1.175,3.108,0.841924399
5.916666667,0,3.246,1.5,1.339,2.05,-0.369988545
6.083333333,1,2.9,1.5,-0.436,2.371,0.244285714
5.75,0,3.37,1.62,1.235,2.67,0.2
6,1,3.422,1.517,0.079,1.974,-0.520209974
6,0,3.401,1.527,-0.477,4.075,1.719316969
5.75,0,3.277,1.596,-1.047,0.443,-2.371802499
6.166666667,0,3.47,1.65,0.065,1.492,-1.173626374
6.166666667,1,3.7,1.79,-0.55,2.47,-0.287958115
6.166666667,0,3.658,1.75,-1.794,1.985,-0.753668763
6.166666667,0,3.658,1.75,-0.76,-0.099,-2.938155136
6.166666667,0,3.551,1.92,1.46,1.686,-1.286940527
6.166666667,0,3.658,1.75,0.298,0.542,-2.266247379
6.333333333,1,3.47,1.57,-0.886,2.026,-0.52
6,1,3.401,1.75,0.306,1.826,-0.907934585
6,0,3.485,1.755,-1.177,3.268,0.749132948
6,0,3.401,1.75,-1.644,1.974,-0.728649303
6,0,3.401,1.75,-1.589,2.431,-0.175045427
6,0,3.46,1.64,1.021,3.189,0.702197802
6,0,3.46,1.64,1.371,1.946,-0.663736264
6,0,3.46,1.64,-1.318,2.08,-0.516483516
6,0,3.46,1.725,-0.872,2.925,0.383285303
6.416666667,0,3.69,1.66,1.059,3.355,0.669950739
6.416666667,0,3.69,1.66,0.699,2.224,-0.444334975
6,1,3.422,1.517,0.692,2.725,0.26824147
6,0,3.66,1.723,-1.828,2.831,0.144037171
6,0,3.422,1.517,0.081,1.018,-1.523884514
6,1,3.422,1.517,0.281,2.097,-0.391076115
5.75,1,3.57,1.7,-0.887,1.915,-0.770053476
6.166666667,0,3.47,1.65,0.627,1.67,-0.978021978
6.166666667,0,3.47,1.65,-1.473,2.116,-0.487912088
6.166666667,1,3.469,1.664,-1.131,2.648,0.090304709
6.166666667,0,3.47,1.65,-1.616,2.906,0.38021978
6.166666667,0,3.47,1.65,0.356,1.424,-1.248351648
6.166666667,1,3.989,1.882,0.163,2.627,-0.292833412
6.166666667,0,3.632,1.949,-1.099,1.399,-1.653594771
6.166666667,0,3.658,1.75,0.36,1.294,-1.477987421
6.333333333,0,3.47,1.57,0.544,3.327,0.849473684
6.333333333,1,3.47,1.57,-0.089,3.294,0.814736842
6,0,3.401,1.75,0.629,1.39,-1.436099334
6,0,3.574,1.862,0.783,1.728,-1.156542056
6,0,3.46,1.64,-1.71,2.198,-0.386813187
6,0,3.46,1.64,-1.029,2.04,-0.56043956
6,0,3.46,1.64,0.803,0.617,-2.124175824
6,0,3.422,1.517,1.231,4.469,2.099212598
5.75,0,3.57,1.7,-1.675,1.831,-0.859893048
6.166666667,0,3.47,1.65,-1.412,4.076,1.665934066
6.166666667,1,3.865,1.767,-0.026,2.972,0.14871306
6.166666667,0,3.658,1.75,-1.598,2.809,0.110062893
6,0,3.401,1.75,0.32,2.445,-0.158086008
6,0,3.619,1.828,-1.207,3.653,1.037967616
6,0,3.46,1.64,0.489,1.465,-1.192307692
5.916666667,1,3,1.488,-0.356,2.266,0.029100529
5.916666667,0,2.914,1.372,0.723,3.556,1.832684825
6,1,3.082,1.602,-0.371,3.126,1.059459459
6,1,3.393,1.681,0.577,2.453,-0.098130841
6,0,3.131,1.51,1.978,1.83,-0.605181986
6.083333333,0,3.051,1.481,0.961,1.649,-0.785987261
6.083333333,0,3.21,1.47,-1.352,2.815,0.545977011
6.083333333,0,3.108,1.563,-1.826,2.224,-0.14433657
6.083333333,0,3.056,1.478,-0.762,1.404,-1.093789607
6.083333333,1,3.366,1.598,0.882,2.658,0.199095023
6.083333333,0,3.144,1.577,1.222,2.345,-0.019783025
6.083333333,1,3.387,1.652,0.384,1.98,-0.621902017
6.083333333,0,3.247,1.534,-0.692,3.266,1.022183304
6.083333333,0,3.23,1.43,0.984,1.629,-0.778888889
6,1,2.962,1.279,0.469,2.06,-0.071895425
6,0,2.905,1.305,-0.839,3.211,1.3825
6,0,3.022,1.391,1.45,1.659,-0.671367259
6.166666667,0,3.022,1.5,1.457,1.075,-1.55847569
6.166666667,1,3.106,1.365,0.813,2.601,0.419873636
6.166666667,0,3.168,1.337,0.601,0.612,-1.791916985
5.916666667,1,2.847,1.311,-0.417,1.79,-0.376302083
5.916666667,0,2.909,1.343,1.497,2.692,0.722860792
6,1,3.315,1.601,0.57,2.543,0.099183197
5.916666667,0,3.42,1.68,-0.197,4.487,2.226436782
5.916666667,0,3.31,1.63,0.24,3.858,1.652380952
5.916666667,0,3.31,1.62,0.247,1.423,-1.233136095
5.916666667,0,3.36,1.67,0.77,4.179,1.969230769
6.083333333,0,3.63,1.86,-0.339,1.798,-1.070056497
6.083333333,0,3.58,1.86,0.529,1.646,-1.248837209
5.833333333,0,3.09,1.63,-0.835,3.339,1.34109589
5.833333333,0,3.04,1.52,1.713,2.167,-0.148684211
6.25,0,3.35,1.58,-1.496,2.984,0.586440678
6.25,0,3.29,1.63,-0.237,1.066,-1.679518072
5.916666667,0,3.07,1.54,-0.9,3.796,1.949019608
5.916666667,0,3.13,1.59,-0.729,3.693,1.731168831
5.916666667,1,3.4,1.57,-0.398,3.439,1.042622951
5.916666667,0,3.24,1.58,-1.85,3.6,1.43373494
5.916666667,0,3.19,1.63,0.724,1.472,-1.202564103
6.25,0,3.24,1.73,1.878,3.583,1.454304636
6.25,1,3.18,1.86,-0.977,2.107,-0.625757576
6.25,0,3.49,1.79,0.999,4.691,2.412941176
6.25,0,3.38,1.76,1.084,0.999,-1.939506173
6.25,0,3.27,1.73,-0.463,3.615,1.448051948
5.916666667,0,3.37,1.69,-0.291,3.469,1.117857143
5.916666667,0,3.36,1.63,-1.083,1.636,-0.993063584
5.916666667,1,3.31,1.63,-0.965,2.456,-0.016666667
5.916666667,0,3.37,1.69,-1.16,2.33,-0.238095238
6.083333333,1,3.58,1.82,-0.628,2.799,0.1125
6.083333333,0,3.41,1.96,-1.114,4.332,2.271724138
6.083333333,0,3.47,1.81,-1.593,4.284,1.980722892
5.833333333,1,3.2,1.63,0.063,2.562,0.187261146
5.833333333,0,3.15,1.58,-0.124,3.583,1.551592357
5.833333333,0,3.03,1.47,-0.87,4.235,2.544871795
5.833333333,1,3.15,1.58,-0.414,2.508,0.182165605
6.083333333,1,3.61,1.82,0.02,1.997,-0.802234637
6,0,3.21,1.65,-1.295,2.896,0.597435897
6,0,3.21,1.65,-0.247,1.028,-1.797435897
6,1,3.21,1.65,-0.188,1.972,-0.587179487
6.25,0,3.54,1.75,-0.819,4.093,1.617877095
6.166666667,0,3.38,1.5,-0.399,4.028,1.689361702
6.166666667,0,3.38,1.5,-0.62,3.849,1.49893617
6.166666667,0,3.38,1.5,-1.52,3.62,1.255319149
6.166666667,0,3.38,1.5,-1.223,3.635,1.271276596
6.083333333,1,3.38,1.5,-0.107,3.362,0.980851064
6.083333333,0,3.38,1.5,-1.775,4.369,2.05212766
6.083333333,0,3.38,1.5,0.409,3.91,1.563829787
6.083333333,0,3.38,1.5,2.655,0.797,-1.74787234
6.583333333,1,3.44,1.7,-0.624,3.553,1.129885057
6.583333333,0,3.44,1.7,1.58,2.124,-0.512643678
6,1,3.38,1.5,0.348,3.092,0.693617021
6,0,3.38,1.5,1.291,1.848,-0.629787234
6,0,3.38,1.5,0.634,1.524,-0.974468085
6,0,3.38,1.5,1.507,1.806,-0.674468085
6.166666667,0,3.38,1.5,1.262,2.621,0.192553191
6,0,3.21,1.65,2.182,1.396,-1.325641026
6,0,3.21,1.65,0.414,3.586,1.482051282
6.166666667,1,3.4,1.83,-0.295,2.934,0.406369427
6.166666667,0,3.44,1.85,-1.028,3.453,1.016352201
6.083333333,0,3.52,1.66,-1.314,2.949,0.386021505
5.833333333,1,3.17,1.56,-0.439,3.284,1.141614907
5.833333333,0,3.21,1.6,-0.708,4.17,2.192546584
5.833333333,0,3.2,1.62,-0.982,3.305,1.132911392
5.833333333,0,3.21,1.62,-0.352,3.805,1.748427673
6,0,3.4,1.73,1.001,3.949,1.65748503
5.666666667,0,3.25,1.61,-0.78,3.598,1.424390244
6.416666667,1,3.51,1.75,-0.729,3.011,0.432954545
6.416666667,0,3.61,1.78,0.966,2.84,0.158469945
6.416666667,0,3.56,1.7,1.798,1.935,-0.747311828
6.416666667,1,3.57,1.66,0.13,1.973,-0.672251309
6.416666667,1,3.61,1.66,0.457,2.205,-0.441025641
6.083333333,0,3.55,1.78,-0.331,3.881,1.374011299
6.083333333,0,3.621,1.75,-0.753,3.475,0.843933725
6.083333333,0,3.53,1.75,-1.515,3.261,0.697752809
6.083333333,1,3.61,1.82,-0.225,2.358,-0.398882682
6.333333333,0,3.84,2.04,-1.564,3.316,0.417777778
6.333333333,0,3.74,2,-0.101,4.857,2.283908046
6.166666667,1,3.48,1.84,-0.178,2.597,-0.076829268
6.166666667,0,3.45,1.89,1.254,1.876,-1.017948718
6.083333333,0,3.39,1.75,-0.398,1.424,-1.397560976
6.083333333,0,3.519,1.54,-0.315,3.359,0.838302173
6.166666667,0,3.723,1.836,-1.759,3.4,0.657657658
6.166666667,0,3.723,1.933,-1.078,3.118,0.324022346
6.166666667,1,3.724,1.938,0.323,2.049,-0.875699888
6.166666667,0,3.673,1.836,2.07,0.241,-2.736526946
6.166666667,0,3.675,1.832,0.153,1.372,-1.49918611
6.083333333,0,3.26,1.618,-0.115,3.561,1.366626066
6.083333333,1,3.26,1.662,0.39,2.076,-0.481852315
6.083333333,0,3.358,1.723,-1.263,2.815,0.335779817
6.083333333,1,3.309,1.719,-0.728,2.322,-0.241509434
6.083333333,0,3.38,1.823,1.083,2.391,-0.270391779
6.166666667,0,3.413,1.722,-1.183,3.097,0.626256653
6.166666667,0,3.461,1.717,-1.312,2.15,-0.503440367
6.166666667,0,3.38,1.62,-1.041,3.096,0.677272727
6.166666667,1,3.563,1.72,-0.885,3.082,0.478024959
5.75,0,3.105,1.671,0.868,0.97,-1.977684798
5.75,0,3.153,1.621,1.533,1.136,-1.633159269
5.75,1,3.11,1.571,-0.245,3.555,1.578297596
5.75,0,3.16,1.669,-0.753,4.339,2.581488934
5.75,1,3.109,1.619,-0.368,2.829,0.624161074
5.916666667,0,3.503,1.705,0.362,1.082,-1.692992214
5.916666667,1,3.55,1.659,0.638,2.103,-0.530407192
6.166666667,0,3.608,1.769,-1.709,3.013,0.35290919
6.166666667,1,3.707,1.875,0.898,2.123,-0.729257642
6.166666667,0,3.811,1.927,1.537,3.601,0.777070064
6.166666667,0,3.755,1.871,0.929,1.382,-1.51910828
6.166666667,0,3.706,1.921,0.692,1.09,-1.931092437
6.083333333,0,3.193,1.551,-0.982,3.435,1.294762485
6.083333333,0,3.097,1.548,0.97,1.101,-1.577146546
6.083333333,0,3.144,1.699,1.039,1.027,-1.930103806
6.083333333,0,3.496,1.855,0.85,2.619,-0.068860451
6.083333333,1,3.446,1.803,0.335,2.272,-0.429093122
6.083333333,0,3.599,1.901,1.511,0.832,-2.259128386
6.083333333,0,3.597,1.903,-0.194,4.505,2.07201889
5.75,0,3.14,1.657,0.235,1.741,-0.886716116
5.916666667,0,3.349,1.608,1.264,2.281,-0.226881103
5.916666667,1,3.249,1.663,0.858,2.222,-0.295081967
6.166666667,1,3.605,1.767,-0.495,2.305,-0.414581066
6.166666667,0,3.758,2.022,-1.673,3.115,0.25921659
6.083333333,1,3.143,1.453,0.856,2.948,0.769230769
6.083333333,0,3.38,1.755,-1.349,3.801,1.518153846
6.083333333,0,3.294,1.657,-0.545,3.813,1.634086744
6.166666667,0,3.547,1.76,0.144,1.714,-1.051482932
6.166666667,0,3.498,1.755,0.621,3.603,1.120481928
6.083333333,0,3.477,1.989,0.755,2.093,-0.860215054
6.083333333,0,3.525,1.937,1.103,3.048,0.399244332
5.75,0,3.277,1.736,-1.029,3.59,1.406229721
5.75,1,3.121,1.635,-0.958,2.004,-0.503364738
5.75,0,3.233,1.692,1.393,2.681,0.28358209
5.75,1,3.179,1.738,-0.859,2.258,-0.278278973
5.75,0,3.23,1.691,1.106,2.292,-0.218973359
5.75,0,3.229,1.738,-0.18,4.175,2.268947015
5.75,0,2.852,1.29,-1.686,2.717,0.827144686
5.75,0,3.32,1.732,-1.044,3.88,1.705289673
5.916666667,0,3.35,1.75,-1.759,4.27,2.15
5.916666667,0,3.396,1.749,-0.123,4.81,2.717061324
5.916666667,0,3.399,1.782,0.463,4.063,1.821273964
5.916666667,0,3.405,1.751,0.578,1.411,-1.411124547
6.166666667,0,3.482,1.789,-0.537,3.439,0.949202599
5.916666667,0,3.219,1.564,-1.39,2.891,0.603625378
5.916666667,1,3.26,1.644,-1.012,3.139,0.850247525
6,1,3.515,1.682,-0.276,2.876,0.302782324
6,1,3.28,1.635,-0.394,2.635,0.215805471
6,1,3.34,1.687,-0.424,2.01,-0.609195402
6,0,3.38,1.685,-1.317,2.989,0.538643068
6.083333333,1,3.52,1.775,-1.04,2.786,0.158739255
6.083333333,0,3.433,1.697,-0.396,1.175,-1.601382488
6.25,1,3.511,1.699,0.459,1.823,-0.863134658
6.166666667,0,3.514,1.749,1.04,2.67,0.043626062
6.166666667,1,3.527,1.699,-0.801,1.836,-0.850109409
6.25,0,3.711,1.853,1.573,1.914,-0.934337998
6.25,0,3.752,1.89,-1.402,1.672,-1.234156821
6.25,1,3.795,1.84,0.185,2.107,-0.72685422
5.916666667,1,3.384,1.764,0.415,2.001,-0.707407407
6.083333333,0,3.621,1.755,-0.97,1.319,-1.467309753
6.083333333,0,3.558,1.643,1.761,3.198,0.624020888
6.083333333,1,3.604,1.648,-0.18,2.57,-0.057259714
6.25,1,3.857,1.856,-0.267,2.468,-0.388305847
6.25,0,3.813,1.821,0.938,3.091,0.275100402
6.25,0,3.845,1.943,1.085,2.274,-0.651945321
6,0,3.172,1.608,0.802,1.261,-1.443734015
6,0,3.056,1.522,-1.316,3.353,1.387222947
6,1,3.127,1.641,-0.695,1.817,-0.763122476
5.833333333,1,3.188,1.426,-0.487,2.861,0.628830874
6.25,0,3.771,1.919,-1.302,1.421,-1.537796976
5.833333333,0,3.459,1.85,0.949,1.938,-0.890615289
5.833333333,0,3.38,1.842,0.723,1.577,-1.344603381
5.833333333,1,3.38,1.768,0.043,1.645,-1.152605459
5.833333333,1,3.38,1.762,0.415,1.813,-0.936959209
6,0,3.102,1.526,-1.195,2.812,0.631979695
6,0,3.134,1.559,-1.624,3.475,1.433015873
6,0,3.174,1.62,0.783,1.719,-0.872586873
6,0,3.172,1.636,0.881,3.042,0.830729167
5.833333333,0,3.315,1.5,-1.336,4.076,1.838567493
6,1,3.38,1.748,0.245,3.062,0.610294118
6,0,3.268,1.61,-0.08,5.263,3.406513872
5.666666667,1,3.168,1.875,-0.466,2.088,-0.670533643
5.666666667,1,3.319,1.736,0.121,1.808,-0.909033481
5.666666667,0,3.241,1.668,-0.757,1.362,-1.38906548
5.666666667,0,3.157,1.576,-2.026,2.354,-0.015812777
6.166666667,1,3.775,1.825,-0.943,1.786,-1.04
6.166666667,0,3.519,1.836,0.888,1.662,-1.206773619
5.833333333,1,3.224,1.449,-0.595,3.16,0.927887324
6.25,0,3.861,2.039,-1.402,3.436,0.533479693
6.25,0,3.822,1.965,-0.776,3.811,0.988152935
6.25,0,3.915,2.087,-0.517,0.737,-2.47702407
6.25,0,3.875,2.05,-1.409,1.972,-1.085479452
5.833333333,1,3.323,1.723,-0.039,2.441,-0.1025
5.833333333,0,3.444,1.753,-0.659,3.296,0.824955648
5.833333333,1,3.453,1.67,-0.755,1.567,-1.115535614
5.833333333,0,3.309,1.666,-1.28,2.795,0.374315277
6,1,3.242,1.594,0,2.228,-0.230582524
6,0,3.365,1.786,0.757,1.435,-1.44458518
5.666666667,0,3.192,1.664,0.097,0.562,-2.442408377
5.666666667,1,3.317,1.751,-0.997,2.425,-0.139208174
5.666666667,1,3.236,1.696,-1.118,2.72,0.32987013
6.166666667,0,3.573,1.762,-0.982,2.156,-0.564881281
6.166666667,0,3.596,1.784,1.449,1.201,-1.643487859
6.166666667,0,3.484,1.673,-1.859,2.055,-0.578133628
6.166666667,1,3.486,1.741,0.072,2.632,0.021203438
5.833333333,0,3.175,1.411,0.828,1.202,-1.236961451
5.833333333,1,3.187,1.486,-0.209,1.927,-0.481481481
5.833333333,0,3.063,1.36,0.604,1.204,-1.183206107
6.25,0,3.861,2.005,-1.782,3.684,0.809267241
6.083333333,0,3.56,1.63,1.639,2.28,-0.32642487
6.083333333,1,3.56,1.73,-0.893,2.227,-0.456830601
6.083333333,0,3.53,1.63,1.73,1.901,-0.714736842
6.25,1,3.13,1.63,-0.946,2.043,-0.449333333
6.25,0,3.12,1.48,-0.711,1.147,-1.406097561
6.25,0,3.08,1.54,1.724,2.114,-0.254545455
6.333333333,0,3.85,1.93,-2.066,1.091,-1.873958333
6.333333333,0,3.69,1.83,-1.541,1.991,-0.82688172
6.166666667,0,3.54,1.9,-2.174,2.037,-0.832926829
6.083333333,1,3.79,1.78,-0.483,2.93,0.144278607
6.083333333,0,3.87,1.83,-0.038,3.908,1.037254902
6.083333333,0,3.83,1.79,-1.319,1.154,-1.623529412
6.083333333,0,3.82,1.804,0.612,3.469,0.651785714
6.083333333,0,3.86,1.78,-0.767,1.462,-1.305769231
6.25,0,3.63,1.83,-1.154,-0.366,-3.44
5.916666667,1,3.26,1.5,-0.619,2.413,0.0375
5.916666667,0,3.27,1.6,-0.88,0.652,-2.135329341
6.083333333,0,3.289,1.68,-0.075,3.289,1
6.083333333,0,3.35,1.76,-1.212,2.327,-0.286792453
5.833333333,1,3.26,1.76,-0.809,2.226,-0.378666667
6.333333333,0,3.85,1.88,-0.775,4.065,1.218274112
6.333333333,1,3.69,1.93,-0.296,1.963,-0.9625
6.333333333,0,3.69,1.93,0.546,3.849,1.180681818
5.916666667,1,3.63,1.87,-0.313,2.349,-0.455681818
6.083333333,1,3.88,1.78,0.908,2.703,-0.120952381
6.083333333,0,3.82,1.73,-0.663,3.874,1.051674641
6.083333333,0,3.81,1.81,0.942,1.81,-1
6.083333333,0,3.82,1.77,1.11,1.471,-1.291707317
5.916666667,1,3.24,1.79,0.181,2.256,-0.357241379
5.916666667,0,3.49,1.76,-0.146,1.18,-1.670520231
5.916666667,0,3.45,1.76,-0.769,1.633,-1.150295858
6,0,3.28,1.63,1.017,3.418,1.167272727
6.083333333,0,3.6,1.87,-1.805,2.787,0.060115607
6.083333333,0,3.6,1.8,-1.221,4.672,2.191111111
6.083333333,1,3.63,1.87,-0.073,2.12,-0.715909091
6.083333333,0,3.56,1.86,-1.728,3.423,0.838823529
5.75,0,3.52,1.76,-1.698,2.935,0.335227273
5.75,0,3.52,1.83,-2.03,3.541,1.024852071
5.75,0,3.52,1.8,-1.374,1.663,-1.159302326
6.166666667,1,3.52,1.86,0.459,1.867,-0.991566265
6.333333333,0,3.8,1.86,1.444,3.119,0.297938144
6.333333333,0,3.76,1.82,0.807,1.771,-1.050515464
6.333333333,1,3.83,1.87,-1.11,2.404,-0.455102041
6.166666667,1,3.47,1.82,-1.107,2.341,-0.368484848
6.166666667,0,3.37,1.7,-2.134,4.418,2.25508982
6.166666667,0,3.4,1.75,1.375,-0.264,-3.441212121
6.166666667,0,3.44,1.75,-2.038,3.38,0.928994083
5.916666667,0,3.354,1.659,-0.965,2.168,-0.399410029
5.916666667,1,3.319,1.615,-0.281,2.073,-0.462441315
6.333333333,0,3.513,1.764,0.89,2.188,-0.515151515
6.333333333,1,3.481,1.839,0.159,2.835,0.213154689
5.916666667,0,3.321,1.606,-1.501,3.613,1.340524781
5.916666667,0,3.251,1.669,-0.262,3.785,1.675094817
5.916666667,0,3.145,1.664,0.628,0.864,-2.080351114
6.083333333,1,3.513,1.775,-0.367,2.033,-0.70310702
6.083333333,1,3.556,1.788,0.45,2.022,-0.735294118
6.083333333,0,3.454,1.72,-0.222,3.772,1.366782007
6.083333333,0,3.449,1.65,1.07,3.645,1.217898833
6.083333333,0,3.503,1.846,0.154,4.481,2.18044659
6.083333333,0,3.598,1.78,-0.475,4.114,1.567656766
5.916666667,0,3.183,1.609,-1.244,2.337,-0.074968234
6,0,3.56,1.635,-0.944,0.92,-1.742857143
6,0,3.49,1.682,-1.247,2.943,0.394911504
6,0,3.59,1.723,-1.377,2.606,-0.054097483
6,1,3.727,1.772,-0.768,1.745,-1.027621483
5.916666667,0,3.096,1.516,1.019,1.805,-0.634177215
5.916666667,0,2.971,1.631,1.015,3.478,1.756716418
5.916666667,0,3.13,1.539,-0.474,3.737,1.763042112
5.916666667,1,3.39,1.676,-0.784,3.252,0.838973162
6.25,1,3.464,1.856,0.666,2.638,-0.027363184
6.25,0,3.348,1.818,0.173,0.986,-2.087581699
5.916666667,1,3.419,1.769,-0.047,2.18,-0.501818182
6.333333333,0,3.522,1.752,-0.83,4.068,1.616949153
6.333333333,1,3.141,1.361,-0.563,2.617,0.411235955
5.916666667,0,3.177,1.569,-0.354,2.105,-0.333333333
5.916666667,1,3.111,1.568,0.366,2.168,-0.222294232
5.916666667,0,3.181,1.656,-1.308,3.716,1.701639344
6.083333333,1,3.514,1.871,-0.726,2.05,-0.782105904
6.083333333,1,3.402,1.758,0.373,1.831,-0.911192214
6,0,3.52,1.732,-0.935,2.232,-0.440715884
6,1,3.517,1.786,-0.533,2.374,-0.320623917
5.916666667,1,3.225,1.674,-0.263,2.114,-0.432624113
6.25,1,3.426,1.818,-0.809,2.525,-0.120646766
6.25,0,3.295,1.787,1.33,1.193,-1.787798408
6.333333333,1,3.5,1.771,-0.56,3.217,0.672643146
5.916666667,0,3.274,1.641,0.401,0.264,-2.686466626
5.916666667,0,3.376,1.727,-0.883,3.225,0.816858702
5.916666667,0,3.257,1.515,-0.416,1.34,-1.200918485
5.916666667,1,3.245,1.468,0.004,3.537,1.328643782
5.916666667,0,3.26,1.648,-0.037,0.962,-1.851116625
6.083333333,0,3.608,1.898,-0.949,1.198,-1.81871345
6.083333333,0,3.479,1.71,-2.115,1.769,-0.933295647
5.916666667,0,3.225,1.654,0.425,3.986,1.968809675
5.916666667,1,3.335,1.614,0.397,2.705,0.267867519
5.916666667,0,3.04,1.601,1.76,1.78,-0.751216122
5.916666667,0,3.238,1.658,0.363,4.167,2.175949367
5.916666667,0,3.117,1.537,1.554,1.708,-0.783544304
6,0,3.64,1.708,0.693,3.966,1.33747412
6,0,3.617,1.867,1.554,3.334,0.676571429
6,1,3.668,1.79,-0.472,2.885,0.166134185
6,0,3.656,1.728,-0.916,4.384,1.755186722
5.916666667,1,3.225,1.68,-0.853,1.989,-0.6
5.916666667,0,3.201,1.628,-0.554,4.783,3.011443102
5.916666667,0,3.138,1.536,-1.528,3.47,1.414481898
5.916666667,0,3.539,1.748,-1.278,2.412,-0.258514796
6.333333333,0,3.542,1.893,-2.036,1.996,-0.875075804
6.333333333,0,3.425,1.685,0.788,2.731,0.202298851
5.916666667,0,3.232,1.567,1.348,3.183,0.941141141
6,1,3.491,1.567,0.361,2.02,-0.529106029
6,1,3.509,1.626,-0.591,2.341,-0.240573553
6,0,3.489,1.764,-3.224,3.165,0.624347826
5.916666667,0,3.157,1.575,-1.562,2.428,0.078381795
5.916666667,1,3.056,1.519,-0.799,2.092,-0.254391672
5.916666667,0,3.036,1.618,-3.368,3.352,1.445698166
5.916666667,0,2.965,1.557,-2.554,2.292,0.044034091
5.916666667,0,3.5,1.618,-1.504,3.449,0.945802338
5.916666667,0,3.4,1.712,-1.25,3.052,0.587677725
5.916666667,1,3.428,1.637,-0.68,2.64,0.120044668
6.25,0,3.288,1.749,-0.035,0.816,-2.212475634
6.25,0,3.423,1.816,-1.295,2.6,-0.024268824
5.916666667,0,3.347,1.75,-1.571,2.147,-0.502817783
6.333333333,0,3.499,1.665,0.977,3.077,0.539803708
6.333333333,0,3.53,1.712,-0.827,3.426,0.885588559
6.333333333,1,3.575,1.782,-0.594,3.118,0.490239822
6.333333333,0,3.512,1.662,-0.311,-0.375,-3.202162162
6.25,0,3.387,1.695,-1.244,2.248,-0.346335697
6.25,1,3.489,1.702,-0.347,1.678,-1.02686066
6.25,0,3.389,1.653,-1.383,2.685,0.188940092
6.25,0,3.383,1.821,-0.721,3.349,0.956466069
6.166666667,0,3.273,1.59,1.112,3.407,1.159239453
6.166666667,0,3.282,1.5,1.102,3.681,1.447811448
6.166666667,1,3.286,1.5,0.039,2.317,-0.085106383
6.166666667,0,3.38,1.573,-2.83,1.854,-0.688987272
6.166666667,0,3.332,1.676,0.371,1.332,-1.415458937
6.25,0,3.56,1.716,1.663,2.992,0.383947939
6,1,3.602,1.812,0.444,1.922,-0.877094972
6.166666667,0,3.518,1.715,1.442,3.793,1.305047144
6.166666667,0,3.318,1.713,0.011,1.841,-0.840498442
6.166666667,0,3.321,1.662,0.867,3.929,1.73297167
6.166666667,0,3.38,1.713,1.301,4.284,2.084583083
6.166666667,1,3.702,1.906,0.142,2.289,-0.573496659
6.25,1,3.38,1.617,-0.575,3.327,0.939875213
6.25,0,3.38,1.655,1.296,3.786,1.470724638
6.25,0,3.319,1.665,1.476,3.696,1.455864571
6.25,0,3.267,1.565,0.984,4.157,2.045828437
6,0,3.526,1.841,-1.234,2.994,0.368545994
6,0,3.568,1.737,0.374,1.928,-0.791370836
6.333333333,0,3.709,1.858,0.994,3.205,0.455429498
6.333333333,1,3.757,1.864,-0.848,3.124,0.331220285
6.333333333,0,3.805,1.965,-0.03,1.7,-1.288043478
6.333333333,0,3.766,1.871,0.491,1.845,-1.027440633
6.166666667,0,3.328,1.527,-0.721,3.76,1.479733481
6.166666667,1,3.269,1.569,-0.311,2.322,-0.114117647
